	Unnamed: 0	FileName	Seafood	Oyster	Crab	Salad	Squid	Shrimp	Lobster	Carrot	Cabbage	Pumpkin	Squash	Tomato	Potato	Radish	Cucumber	Mushroom	Bread	Egg	Pork	Beef	Chicken	Tuna	Salmon	IndexFile
228	228	meta00296.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	00296
229	229	meta00297.json	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00297
230	230	meta00299.json	True	False	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	00299
231	231	meta00300.json	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	00300
232	232	meta00301.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00301
233	233	meta00302.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00302
234	234	meta00303.json	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	00303
235	235	meta00304.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	00304
236	236	meta00305.json	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	00305
237	237	meta00306.json	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00306
238	238	meta00307.json	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00307
239	239	meta00311.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	00311
240	240	meta00312.json	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00312
241	241	meta00313.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00313
242	242	meta00315.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	00315
243	243	meta00316.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	00316
244	244	meta00317.json	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00317
245	245	meta00318.json	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	00318
246	246	meta00319.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	00319
247	247	meta00320.json	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	00320
248	248	meta00321.json	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00321
249	249	meta00322.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	00322
250	250	meta00323.json	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	False	00323
251	251	meta00324.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00324
252	252	meta00325.json	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	00325
253	253	meta00326.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	00326
254	254	meta00327.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	00327
255	255	meta00328.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00328
256	256	meta00329.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00329
257	257	meta00330.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00330
258	258	meta00331.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	00331
259	259	meta00332.json	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	00332
260	260	meta00334.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	00334
261	261	meta00335.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	00335
262	262	meta00337.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	00337
263	263	meta00338.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00338
264	264	meta00339.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	00339
265	265	meta00340.json	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	00340
266	266	meta00341.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	00341
267	267	meta00342.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	00342
268	268	meta00343.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	00343
269	269	meta00344.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	00344
270	270	meta00346.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	00346
271	271	meta00347.json	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	00347
272	272	meta00348.json	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	00348
